#{"t_start": 1620663403.6765835, "env_id": "SuperMarioBros-1-1-v0"}
r,l,t
35.0,39,3248.421542
96.0,99,3249.325339
112.0,168,3250.894822
100.0,114,3251.948199
87.0,98,3252.847008
155.0,186,3254.581733
123.0,177,3256.228434
94.0,101,3257.152116
103.0,124,3258.299244
94.0,103,3259.262906
37.0,40,3259.632887
38.0,42,3260.019879
96.0,109,3261.037804
207.0,241,3263.28452
103.0,166,3264.820554
256.0,270,3267.344027
90.0,106,3268.323388
37.0,40,3268.690407
149.0,191,3270.465564
206.0,235,3272.661683
33.0,36,3272.985423
37.0,40,3273.353442
96.0,124,3274.492999
170.0,222,3276.572654
98.0,120,3277.670614
36.0,39,3278.03065
211.0,318,3280.978561
36.0,39,3281.342623
39.0,42,3281.733551
167.0,237,3283.934596
165.0,274,3286.486711
38.0,41,3286.857733
38.0,41,3287.226253
38.0,41,3287.599268
37.0,40,3287.967273
114.0,143,3289.300753
114.0,151,3290.705523
38.0,41,3291.076538
206.0,270,3293.589806
130.0,212,3295.573494
98.0,104,3296.563416
109.0,162,3298.071011
37.0,40,3298.435101
37.0,40,3298.802685
94.0,102,3299.735191
97.0,107,3300.740734
37.0,40,3301.110101
37.0,40,3301.475102
100.0,108,3302.463597
192.0,250,3304.790377
115.0,159,3306.279164
208.0,279,3308.885395
36.0,39,3309.247467
37.0,40,3309.610003
37.0,40,3309.97904
37.0,40,3310.34506
90.0,112,3311.374436
37.0,43,3311.774369
98.0,106,3312.752909
94.0,98,3313.663579
37.0,40,3314.02865
125.0,175,3315.652933
165.0,235,3317.834253
92.0,124,3318.972399
163.0,229,3321.096818
37.0,40,3321.463867
161.0,239,3323.673867
37.0,40,3324.050857
36.0,39,3324.42038
111.0,134,3325.667207
37.0,40,3326.037339
37.0,40,3326.407322
160.0,230,3328.532934
32.0,35,3328.860027
205.0,293,3331.569662
128.0,159,3333.044409
37.0,40,3333.408455
32.0,35,3333.729702
37.0,40,3334.09862
183.0,258,3336.498397
98.0,111,3337.514743
37.0,40,3337.878758
38.0,46,3338.297064
117.0,167,3339.84257
40.0,43,3340.253499
100.0,162,3341.738094
208.0,282,3344.370908
37.0,40,3344.737936
173.0,237,3346.94215
127.0,186,3348.661414
104.0,120,3349.775479
107.0,113,3350.824743
173.0,240,3353.059046
216.0,232,3355.226843
203.0,252,3357.586359
102.0,157,3359.041532
37.0,40,3359.404102
100.0,107,3360.397117
109.0,169,3361.959222
37.0,40,3362.328235
37.0,40,3362.705286
121.0,152,3364.118059
162.0,198,3365.957006
99.0,108,3366.961333
95.0,171,3368.535924
40.0,44,3368.939868
95.0,110,3369.948883
38.0,46,3370.362776
96.0,109,3371.372283
38.0,45,3371.787173
96.0,99,3372.716687
155.0,193,3374.494668
126.0,186,3376.225344
37.0,40,3376.594424
37.0,40,3376.956459
166.0,181,3378.634665
212.0,274,3381.188022
40.0,43,3381.576
95.0,109,3382.584305
218.0,352,3385.854143
100.0,157,3387.321382
94.0,104,3388.293781
96.0,110,3389.313428
37.0,40,3389.678448
35.0,38,3390.020549
109.0,176,3391.641597
34.0,37,3391.986647
97.0,107,3392.976025
111.0,139,3394.272395
195.0,274,3396.810417
98.0,112,3397.843857
165.0,221,3399.898216
37.0,40,3400.266279
99.0,104,3401.23162
40.0,44,3401.636534
121.0,173,3403.242404
98.0,110,3404.270286
39.0,43,3404.659249
94.0,103,3405.623793
163.0,193,3407.408266
40.0,44,3407.816185
162.0,208,3409.755082
37.0,40,3410.124134
98.0,102,3411.0617
203.0,219,3413.104975
84.0,87,3413.903928
157.0,207,3415.827134
94.0,177,3417.455864
200.0,225,3419.55396
130.0,164,3421.100118
97.0,107,3422.091219
101.0,157,3423.557383
172.0,221,3425.613656
244.0,292,3428.337301
163.0,204,3430.242361
40.0,44,3430.648867
99.0,112,3431.66991
37.0,40,3432.037566
112.0,140,3433.335174
101.0,109,3434.343012
165.0,200,3436.207198
37.0,40,3436.579175
37.0,40,3436.948258
40.0,44,3437.355263
168.0,209,3439.291032
154.0,165,3440.819937
177.0,264,3443.278866
37.0,40,3443.647051
195.0,249,3445.945501
166.0,221,3448.008653
99.0,114,3449.054911
39.0,42,3449.448354
216.0,250,3451.787981
39.0,45,3452.209893
99.0,117,3453.2827
105.0,121,3454.402775
101.0,108,3455.407645
95.0,126,3456.569638
99.0,103,3457.521835
105.0,112,3458.551641
99.0,120,3459.671235
168.0,262,3462.113368
128.0,171,3463.7038
37.0,40,3464.070884
37.0,40,3464.439995
98.0,111,3465.469792
117.0,153,3466.90266
38.0,44,3467.296245
100.0,106,3468.292209
162.0,188,3470.03379
40.0,43,3470.432307
112.0,136,3471.700128
98.0,105,3472.666602
37.0,40,3473.034694
175.0,273,3475.576581
169.0,220,3477.604789
128.0,190,3479.376171
96.0,99,3480.283365
39.0,43,3480.681301
100.0,112,3481.707627
106.0,163,3483.237921
173.0,187,3484.992878
198.0,236,3487.180786
35.0,38,3487.521498
38.0,41,3487.898497
38.0,42,3488.28851
39.0,42,3488.671539
107.0,133,3489.893387
178.0,278,3492.461087
131.0,194,3494.256691
175.0,266,3496.724472
39.0,42,3497.112614
99.0,118,3498.199347
217.0,261,3500.637146
38.0,41,3501.01015
168.0,241,3503.240412
171.0,209,3505.187896
220.0,392,3508.820793
43.0,51,3509.280752
139.0,190,3511.051355
115.0,182,3512.736071
172.0,216,3514.737371
43.0,46,3515.151266
109.0,166,3516.706604
51.0,54,3517.202412
121.0,136,3518.457438
44.0,48,3518.90427
216.0,291,3521.605889
43.0,48,3522.055686
182.0,270,3524.569118
107.0,184,3526.265083
39.0,42,3526.644113
46.0,50,3527.100919
112.0,132,3528.334805
172.0,297,3531.108242
40.0,43,3531.489309
40.0,43,3531.889208
112.0,170,3533.489292
117.0,167,3535.041203
187.0,266,3537.513878
103.0,121,3538.629529
36.0,39,3538.991585
104.0,115,3540.047349
125.0,166,3541.584272
133.0,196,3543.402346
128.0,164,3544.928496
151.0,187,3546.665569
132.0,231,3548.816332
112.0,135,3550.064178
48.0,51,3550.535952
165.0,235,3552.711511
46.0,50,3553.175364
102.0,117,3554.253521
47.0,50,3554.710324
48.0,57,3555.229517
137.0,202,3557.128246
191.0,284,3559.772867
136.0,220,3561.822701
152.0,287,3564.500959
133.0,259,3566.916705
39.0,42,3567.297221
41.0,46,3567.717663
39.0,42,3568.107621
102.0,105,3569.070644
103.0,137,3570.323704
38.0,42,3570.712671
38.0,42,3571.092703
38.0,43,3571.492626
38.0,43,3571.880607
142.0,204,3573.783731
236.0,260,3576.193542
40.0,45,3576.603998
136.0,168,3578.164508
116.0,136,3579.419978
106.0,131,3580.639718
205.0,295,3583.370356
113.0,125,3584.522928
170.0,180,3586.19325
209.0,221,3588.243468
158.0,200,3590.10858
189.0,221,3592.162955
131.0,183,3593.865024
104.0,127,3595.03019
40.0,43,3595.432811
187.0,304,3598.285581
37.0,40,3598.653131
39.0,46,3599.07298
178.0,282,3601.690005
103.0,128,3602.883577
279.0,415,3606.747129
39.0,42,3607.131104
44.0,47,3607.573992
106.0,160,3609.060239
107.0,163,3610.564855
93.0,98,3611.46937
38.0,41,3611.842431
171.0,201,3613.712164
40.0,43,3614.112134
39.0,42,3614.496106
38.0,43,3614.889615
113.0,172,3616.473892
39.0,42,3616.862889
45.0,50,3617.324157
269.0,389,3620.937152
62.0,69,3621.557505
61.0,75,3622.242333
188.0,340,3625.395808
53.0,56,3625.918043
50.0,55,3626.416732
126.0,154,3627.816108
51.0,59,3628.37289
55.0,79,3629.099984
61.0,68,3629.722825
74.0,96,3630.596573
38.0,43,3630.987557
160.0,234,3633.155547
43.0,46,3633.573008
42.0,46,3634.002389
175.0,221,3636.064124
132.0,203,3637.945389
222.0,273,3640.499558
118.0,171,3642.087645
247.0,285,3644.762927
42.0,45,3645.185348
40.0,44,3645.594318
156.0,227,3647.70192
236.0,323,3650.700006
104.0,109,3651.710082
106.0,129,3652.902225
41.0,44,3653.292259
173.0,189,3655.057134
175.0,186,3656.78109
247.0,337,3659.930893
119.0,136,3661.190683
173.0,187,3662.923262
57.0,61,3663.485918
236.0,347,3666.714132
219.0,246,3669.000331
95.0,121,3670.120952
36.0,39,3670.482987
97.0,112,3671.529227
37.0,40,3671.898318
96.0,107,3672.880293
95.0,110,3673.893249
104.0,111,3674.921191
170.0,245,3677.220894
107.0,168,3678.788816
100.0,106,3679.768031
133.0,178,3681.433631
38.0,41,3681.807769
96.0,106,3682.782351
165.0,181,3684.461998
32.0,35,3684.784774
32.0,35,3685.105953
102.0,116,3686.203747
40.0,45,3686.616604
218.0,263,3689.072795
119.0,157,3690.537041
178.0,195,3692.365051
172.0,208,3694.298692
35.0,38,3694.651805
100.0,113,3695.683161
38.0,41,3696.058159
101.0,107,3697.060695
162.0,211,3699.014745
106.0,161,3700.510519
131.0,197,3702.352609
75.0,80,3703.094676
99.0,138,3704.366038
156.0,195,3706.172839
155.0,169,3707.744348
162.0,194,3709.560838
109.0,166,3711.095777
172.0,234,3713.269387
108.0,124,3714.415431
183.0,203,3716.28711
41.0,45,3716.700054
43.0,48,3717.143213
120.0,180,3718.801493
198.0,254,3721.140068
75.0,106,3722.112652
167.0,199,3723.970379
39.0,46,3724.402224
38.0,41,3724.778188
39.0,43,3725.18019
44.0,49,3725.62034
93.0,97,3726.524984
97.0,103,3727.47005
102.0,111,3728.509898
40.0,46,3728.933801
175.0,239,3731.158061
185.0,303,3733.973739
40.0,43,3734.372716
99.0,119,3735.473391
225.0,268,3737.968361
39.0,42,3738.359328
130.0,163,3739.87235
138.0,192,3741.677194
217.0,235,3743.865013
34.0,38,3744.209124
34.0,38,3744.56318
104.0,108,3745.55454
51.0,57,3746.083748
241.0,262,3748.513391
104.0,155,3749.959104
119.0,176,3751.577967
177.0,196,3753.404391
38.0,42,3753.78737
37.0,40,3754.153418
203.0,236,3756.364666
142.0,193,3758.16275
77.0,80,3758.901819
95.0,106,3759.883799
108.0,169,3761.474998
132.0,218,3763.501181
41.0,47,3763.943317
274.0,367,3767.362862
39.0,43,3767.759842
179.0,219,3769.79796
222.0,291,3772.511529
101.0,104,3773.480125
109.0,120,3774.585383
110.0,119,3775.677603
150.0,183,3777.386538
176.0,212,3779.347453
96.0,111,3780.382261
45.0,51,3780.846121
195.0,210,3782.801094
179.0,244,3785.067144
122.0,143,3786.380357
41.0,44,3786.786719
216.0,262,3789.232231
42.0,50,3789.688845
194.0,262,3792.119673
39.0,42,3792.503659
186.0,230,3794.639172
184.0,203,3796.533184
158.0,249,3798.84862
45.0,50,3799.305511
40.0,43,3799.694139
39.0,44,3800.100036
95.0,98,3801.007659
185.0,206,3802.914922
219.0,263,3805.373459
120.0,172,3806.977861
40.0,43,3807.364842
132.0,457,3811.607502
33.0,37,3811.941609
165.0,267,3814.433677
33.0,37,3814.766787
123.0,161,3816.259338
40.0,45,3816.670249
102.0,108,3817.661659
152.0,180,3819.323418
40.0,43,3819.706446
215.0,256,3822.108854
225.0,302,3824.903958
107.0,124,3826.047573
107.0,120,3827.154215
43.0,47,3827.582483
111.0,116,3828.652967
192.0,260,3831.060804
138.0,174,3832.678074
220.0,351,3835.920201
184.0,213,3837.932213
30.0,33,3838.243409
45.0,48,3838.676344
181.0,293,3841.406838
164.0,173,3843.006544
96.0,99,3843.928088
93.0,153,3845.355503
97.0,157,3846.818647
99.0,158,3848.305738
37.0,40,3848.668768
117.0,190,3850.441763
158.0,173,3852.055819
222.0,257,3854.471359
37.0,40,3854.839972
100.0,115,3855.900738
118.0,306,3858.740484
37.0,40,3859.104565
36.0,39,3859.466592
100.0,114,3860.529728
84.0,88,3861.337592
107.0,145,3862.680158
37.0,40,3863.045729
95.0,120,3864.159278
37.0,40,3864.531049
37.0,40,3864.896169
40.0,43,3865.29813
38.0,41,3865.670112
182.0,192,3867.446692
93.0,302,3870.25806
38.0,41,3870.632109
96.0,102,3871.567534
31.0,34,3871.885761
240.0,429,3875.871543
104.0,170,3877.449405
98.0,152,3878.856275
37.0,40,3879.223872
102.0,105,3880.202839
206.0,218,3882.24049
39.0,43,3882.643389
103.0,111,3883.667744
185.0,234,3885.869268
40.0,43,3886.258557
114.0,141,3887.560142
40.0,43,3887.963735
285.0,438,3892.031992
43.0,48,3892.464833
210.0,243,3894.729969
143.0,220,3896.775629
140.0,222,3898.836172
179.0,192,3900.638794
224.0,263,3903.071086
107.0,113,3904.116954
42.0,45,3904.533884
38.0,41,3904.903073
109.0,171,3906.491699
118.0,133,3907.728442
211.0,259,3910.135936
194.0,241,3912.381183
111.0,165,3913.900855
100.0,116,3914.969663
178.0,244,3917.255575
38.0,41,3917.623592
106.0,117,3918.692361
183.0,194,3920.490112
38.0,41,3920.865142
117.0,162,3922.37688
40.0,44,3922.786811
97.0,111,3923.807528
205.0,232,3925.968826
168.0,189,3927.727242
39.0,46,3928.146191
127.0,170,3929.720289
37.0,40,3930.086916
37.0,40,3930.445998
37.0,40,3930.812023
38.0,41,3931.18304
106.0,162,3932.71364
106.0,164,3934.238192
175.0,352,3937.520124
101.0,122,3938.648695
111.0,154,3940.061022
38.0,41,3940.435029
122.0,154,3941.873742
140.0,170,3943.447838
119.0,123,3944.589195
242.0,276,3947.156253
221.0,370,3950.580531
193.0,250,3952.889116
41.0,46,3953.309988
106.0,119,3954.40863
178.0,225,3956.499886
177.0,263,3958.945553
89.0,92,3959.78737
106.0,158,3961.270035
146.0,208,3963.21844
308.0,356,3966.512921
274.0,390,3970.129646
38.0,41,3970.511717
131.0,169,3972.068299
40.0,45,3972.479259
177.0,203,3974.369853
191.0,251,3976.710398
97.0,117,3977.80251
39.0,46,3978.223006
108.0,164,3979.743599
103.0,109,3980.760428
101.0,119,3981.858527
37.0,40,3982.226606
37.0,40,3982.592674
103.0,127,3983.763597
101.0,157,3985.222307
181.0,191,3986.992277
163.0,179,3988.652636
229.0,328,3991.715535
106.0,110,3992.756432
39.0,42,3993.140938
101.0,109,3994.154636
150.0,180,3995.816289
115.0,168,3997.382177
107.0,119,3998.478994
39.0,42,3998.870973
108.0,161,4000.366236
124.0,158,4001.8364
123.0,180,4003.514794
38.0,41,4003.902858
40.0,43,4004.291823
41.0,47,4004.731657
106.0,165,4006.27486
41.0,45,4006.688754
227.0,563,4011.91917
135.0,628,4017.80522
98.0,101,4018.736878
140.0,198,4020.58868
41.0,44,4020.981164
41.0,44,4021.38809
424.0,522,4026.250872
222.0,325,4029.278037
37.0,40,4029.645101
38.0,41,4030.020217
108.0,164,4031.560099
40.0,47,4031.988952
38.0,41,4032.358093
133.0,192,4034.152977
104.0,157,4035.608837
110.0,159,4037.085577
38.0,41,4037.458937
43.0,46,4037.882804
141.0,210,4039.838736
102.0,106,4040.818751
116.0,166,4042.364157
167.0,383,4045.931605
194.0,253,4048.282589
39.0,42,4048.661114
108.0,158,4050.142941
38.0,41,4050.516011
115.0,173,4052.132488
146.0,281,4054.748642
40.0,45,4055.165963
191.0,324,4058.186903
228.0,257,4060.594097
41.0,48,4061.043921
183.0,229,4063.203209
38.0,41,4063.596158
110.0,119,4064.696776
111.0,118,4065.785658
187.0,259,4068.210467
38.0,44,4068.621485
190.0,307,4071.484598
42.0,47,4071.914824
44.0,47,4072.3519
45.0,54,4072.855167
64.0,69,4073.472285
230.0,325,4076.501915
48.0,53,4076.989694
173.0,205,4078.875645
149.0,255,4081.245818
46.0,49,4081.696627
115.0,172,4083.301589
42.0,46,4083.725455
195.0,222,4085.801934
182.0,227,4087.900541
112.0,118,4089.000327
45.0,48,4089.43232
124.0,142,4090.756748
38.0,41,4091.134709
236.0,286,4093.802145
165.0,185,4095.498773
53.0,56,4096.011436
246.0,314,4098.930912
40.0,44,4099.336861
289.0,368,4102.746003
44.0,51,4103.213286
39.0,42,4103.588255
115.0,161,4105.076447
192.0,452,4109.281597
218.0,258,4111.65792
137.0,166,4113.192914
107.0,135,4114.441187
107.0,123,4115.573344
138.0,200,4117.442096
41.0,52,4117.930055
38.0,41,4118.299459
208.0,238,4120.502838
46.0,49,4120.95563
41.0,44,4121.353563
209.0,280,4123.954918
38.0,41,4124.33799
106.0,115,4125.398201
107.0,113,4126.444914
107.0,225,4128.523546
38.0,41,4128.897542
118.0,166,4130.419565
117.0,188,4132.171453
156.0,222,4134.226623
189.0,212,4136.193214
40.0,43,4136.584195
223.0,319,4139.55217
145.0,208,4141.50297
142.0,176,4143.130326
47.0,52,4143.603034
274.0,328,4146.657674
97.0,117,4147.735918
189.0,313,4150.647648
137.0,172,4152.233516
105.0,136,4153.48872
151.0,204,4155.387597
100.0,106,4156.386546
41.0,44,4156.790497
37.0,40,4157.16048
162.0,167,4158.717819
208.0,388,4162.313855
103.0,172,4163.913797
104.0,162,4165.412904
100.0,130,4166.607319
104.0,110,4167.625714
37.0,40,4167.994731
108.0,170,4169.566357
111.0,183,4171.265051
37.0,40,4171.632098
106.0,112,4172.672878
150.0,216,4174.669173
38.0,41,4175.041305
110.0,179,4176.707953
139.0,296,4179.453891
105.0,159,4180.932647
38.0,41,4181.306209
187.0,218,4183.344229
233.0,319,4186.317232
38.0,41,4186.688203
209.0,312,4189.590259
40.0,51,4190.063018
309.0,453,4194.243443
164.0,263,4196.687661
302.0,420,4200.568123
300.0,358,4203.89274
44.0,47,4204.341135
170.0,203,4206.210003
41.0,44,4206.615988
41.0,44,4207.023943
121.0,129,4208.217441
216.0,281,4210.809724
39.0,42,4211.188758
168.0,195,4213.006215
309.0,405,4216.740812
342.0,437,4220.811745
179.0,253,4223.151185
163.0,264,4225.629143
103.0,109,4226.646601
100.0,106,4227.626122
38.0,41,4227.999123
257.0,303,4230.822197
162.0,220,4232.867461
146.0,205,4234.777651
46.0,53,4235.26927
147.0,181,4236.959765
48.0,51,4237.417657
41.0,44,4237.82357
43.0,47,4238.249403
190.0,301,4241.051763
137.0,179,4242.710692
218.0,234,4244.879839
144.0,194,4246.704901
187.0,215,4248.702853
38.0,41,4249.077897
43.0,46,4249.501373
255.0,307,4252.387054
206.0,253,4254.723448
47.0,51,4255.192194
74.0,79,4255.924922
199.0,266,4258.388834
194.0,353,4261.687525
216.0,250,4264.017005
41.0,44,4264.424452
186.0,235,4266.607383
55.0,82,4267.348555
55.0,62,4267.931991
55.0,63,4268.51346
301.0,404,4272.235024
228.0,323,4275.229708
47.0,51,4275.695525
262.0,384,4279.248302
38.0,42,4279.626311
44.0,48,4280.072666
142.0,182,4281.762039
140.0,175,4283.379943
41.0,45,4283.78492
120.0,180,4285.457932
39.0,42,4285.834924
117.0,121,4286.955453
183.0,211,4288.91544
157.0,210,4290.868835
165.0,215,4292.869346
40.0,44,4293.28631
281.0,327,4296.311147
200.0,243,4298.558597
38.0,41,4298.933129
249.0,303,4301.76283
41.0,47,4302.201759
186.0,207,4304.119328
109.0,130,4305.329615
40.0,43,4305.727566
160.0,261,4308.154353
163.0,308,4311.02791
102.0,228,4313.130071
112.0,168,4314.698709
106.0,175,4316.328111
38.0,41,4316.700117
42.0,47,4317.122541
119.0,179,4318.788225
37.0,40,4319.156313
133.0,209,4321.094421
128.0,200,4322.970221
99.0,128,4324.149192
176.0,263,4326.575459
108.0,112,4327.610759
240.0,403,4331.3604
106.0,133,4332.605105
137.0,475,4337.026366
183.0,429,4341.001396
109.0,116,4342.073596
38.0,41,4342.447161
38.0,46,4342.87499
38.0,42,4343.26807
109.0,116,4344.333781
122.0,176,4345.968599
216.0,291,4348.687197
132.0,193,4350.478281
101.0,106,4351.45847
38.0,41,4351.831473
231.0,266,4354.305681
109.0,114,4355.349391
122.0,132,4356.578904
230.0,302,4359.378676
49.0,55,4359.885302
247.0,285,4362.540057
37.0,40,4362.904093
226.0,306,4365.756468
38.0,41,4366.132989
38.0,41,4366.519959
177.0,208,4368.450194
171.0,205,4370.356702
41.0,44,4370.760632
115.0,180,4372.429917
153.0,274,4374.976918
115.0,125,4376.141463
118.0,177,4377.777638
40.0,44,4378.185067
111.0,123,4379.328061
188.0,205,4381.251482
168.0,344,4384.441193
155.0,202,4386.324302
172.0,189,4388.082875
204.0,386,4391.642206
43.0,46,4392.061087
147.0,180,4393.741822
181.0,201,4395.610251
39.0,43,4396.017202
29.0,32,4396.312412
244.0,313,4399.251454
38.0,41,4399.620533
113.0,121,4400.737423
191.0,222,4402.81614
288.0,362,4406.173215
176.0,216,4408.168448
46.0,49,4408.621306
367.0,589,4414.071527
44.0,47,4414.49693
118.0,133,4415.728838
99.0,106,4416.705396
37.0,40,4417.072424
151.0,236,4419.248604
163.0,317,4422.205875
130.0,165,4423.72766
248.0,327,4426.763673
220.0,340,4429.920277
133.0,169,4431.485384
168.0,210,4433.4249
38.0,41,4433.800893
184.0,227,4435.902997
39.0,42,4436.297991
38.0,41,4436.67006
38.0,42,4437.049582
42.0,48,4437.491425
290.0,345,4440.69826
224.0,270,4443.219325
143.0,221,4445.28002
241.0,407,4449.081142
102.0,109,4450.08057
38.0,41,4450.46262
150.0,226,4452.565065
39.0,47,4452.989928
38.0,41,4453.367918
262.0,287,4456.039562
178.0,203,4457.942789
122.0,159,4459.431399
195.0,236,4461.637624
142.0,172,4463.226934
197.0,220,4465.271894
108.0,112,4466.302238
179.0,220,4468.341207
154.0,238,4470.563086
232.0,292,4473.257131
301.0,340,4476.419878
49.0,56,4476.932546
50.0,53,4477.426257
294.0,374,4480.889502
214.0,321,4483.850788
246.0,320,4486.826125
41.0,57,4487.351231
47.0,50,4487.809076
159.0,175,4489.437573
132.0,172,4491.043355
195.0,211,4493.017178
117.0,127,4494.184628
39.0,42,4494.578221
149.0,195,4496.395206
48.0,51,4496.858091
53.0,58,4497.394705
273.0,360,4500.74568
40.0,43,4501.13095
40.0,43,4501.528887
355.0,475,4505.909922
45.0,48,4506.343897
49.0,53,4506.838197
41.0,45,4507.249161
156.0,198,4509.100906
196.0,208,4511.028342
111.0,122,4512.17292
227.0,272,4514.714311
119.0,145,4516.059289
44.0,47,4516.489537
41.0,44,4516.900514
231.0,283,4519.562423
48.0,51,4520.035197
43.0,46,4520.460621
224.0,256,4522.857874
40.0,43,4523.252857
250.0,325,4526.29538
198.0,644,4532.309986
38.0,41,4532.686578
183.0,390,4536.337206
199.0,269,4538.857106
45.0,50,4539.320429
203.0,293,4542.071198
151.0,195,4543.909452
187.0,220,4545.957826
38.0,41,4546.338969
174.0,191,4548.115918
38.0,41,4548.489944
40.0,43,4548.887499
188.0,218,4550.88585
184.0,205,4552.781372
185.0,203,4554.676587
167.0,215,4556.678388
51.0,59,4557.215832
102.0,116,4558.289547
225.0,353,4561.579293
178.0,218,4563.617014
38.0,41,4563.992007
131.0,208,4565.911106
110.0,166,4567.442173
197.0,209,4569.383736
37.0,40,4569.753771
168.0,209,4571.692486
115.0,172,4573.297631
176.0,226,4575.392804
182.0,216,4577.391827
239.0,352,4580.675266
178.0,206,4582.585499
116.0,229,4584.712117
40.0,43,4585.094103
41.0,45,4585.502009
39.0,42,4585.891035
38.0,41,4586.259135
117.0,147,4587.610519
38.0,41,4587.998482
143.0,179,4589.66419
40.0,43,4590.067171
275.0,317,4592.998913
44.0,47,4593.438772
280.0,376,4596.91008
40.0,43,4597.311066
193.0,207,4599.227165
113.0,125,4600.38278
42.0,45,4600.797671
266.0,355,4604.117031
146.0,204,4606.015116
39.0,46,4606.435051
228.0,251,4608.771188
126.0,135,4610.024079
179.0,314,4612.952896
41.0,44,4613.373784
112.0,119,4614.475708
218.0,275,4617.00802
50.0,55,4617.506691
206.0,298,4620.2785
45.0,49,4620.727277
309.0,334,4623.838405
108.0,166,4625.388842
163.0,182,4627.07158
181.0,239,4629.291302
40.0,43,4629.692314
47.0,50,4630.14917
255.0,345,4633.361382
130.0,163,4634.877051
105.0,120,4635.992069
177.0,802,4643.479376
141.0,194,4645.292411
186.0,240,4647.516948
148.0,184,4649.216685
107.0,127,4650.39258
40.0,44,4650.794087
114.0,164,4652.320222
103.0,118,4653.413458
125.0,248,4655.714596
39.0,42,4656.097179
199.0,210,4658.055188
39.0,43,4658.449139
38.0,42,4658.863079
40.0,43,4659.259159
137.0,160,4660.740911
40.0,47,4661.169743
132.0,166,4662.690024
211.0,252,4665.031065
38.0,41,4665.407178
228.0,295,4668.155611
111.0,168,4669.695633
127.0,166,4671.260605
38.0,41,4671.635593
239.0,290,4674.332079
38.0,41,4674.705102
110.0,123,4675.85106
39.0,42,4676.233693
38.0,41,4676.607694
40.0,44,4677.013608
38.0,41,4677.384617
39.0,42,4677.775581
114.0,128,4678.950445
127.0,170,4680.513373
38.0,41,4680.888903
113.0,170,4682.469376
38.0,41,4682.8544
188.0,224,4684.948438
39.0,42,4688.597561
39.0,42,4688.878809
39.0,42,4689.15919
39.0,42,4689.439441
39.0,42,4689.730635
